Text,Sentiment,Score
şöyle bir seçim pusulası görmek için ömrümden 20 sene veririm a.k x.com/dengesizofke/s…,1 star,0.552669882774353
Dedi nisan ayında mourinho'ya 20 milyon euro verip gönderecek takımın taraftarı.,1 star,0.466156542301178
Göztepeye 2-0 dan maç veren special one jajdsj mourinho evreni len mq,1 star,0.33346158266067505
"Demokrasimize yakışmıyor! Şort giyen dans eden herkes risk altında mı?!!
-
Enes Güran fofana ryan kent nicola zalewski Yusuf yazıcı cenk ergün di marzio angelino jose mourinho hakim ziyech miss turkey ülkü ocakları genel başkanı koskaca Galatasaray yunus son dakika almasınlar",1 star,0.652192234992981
Ya hocam seni severiz de bahsettiğin adam Mourinho bence hiç bu konuya girme ayrıca adamın sözleşmesi 2 yıllık,1 star,0.3795601427555084
Mourinho yu tanımamışsın.Habeturk e açıklamasını iyi dinle ;),5 stars,0.550575852394104
"""Değil Fatih Terim, Şenol Güneş, Pensilvanya’daki gelse yine şampiyon, Jose Mourinho'nun Fenerbahçesi olacak.""",1 star,0.43679192662239075
"Abdülkerim Durmaz: ""Milyonlarca Fenerbahçeli, Jose Mourinho'nun açıklamalarından sonra Mehmet Türkmen'in bu hafta maç almamasından rahatsız. Bir şey çok fazla denk geliyorsa o işte bir 'hinlik' vardır.""",1 star,0.5113836526870728
"Jose Mourinho nun kaldırdıklarını kaldır, sende al",1 star,0.6797918081283569
"Mourinho kesinlikle çok haklı, Türkiye'de transfer döneminin Avrupa ile aynı dönemde kapanması lazım Avrupa'da başarı isteniyorsa",1 star,0.4586843252182007
Beter olun kahp*ler mourinho prensi diye yazıp ciziyordun aldin mi başını amnoglu,1 star,0.5468100309371948
Son 24 saatimin 19 saati otobüste geçti daha 5 saat var. Şehirler arası otobüs terminallerinde gördüğüm saygının haddi hesabı yok. Kendimi herhangi bir yolcu olarak kabul etmiyorum. Mekanın sahibiyim ve apoletli gömlek istiyorum,1 star,0.777463436126709
eleman ya gs yönetiminin zor durumunu anladı ve koparabildiğini koparmaya çalışıyor ya da mourinho'ya hayranlığından işi yokuşa sürüyor.,1 star,0.531872570514679
"Nicola Zalewski bırakın beni ben seneye moubabaya gidecem diyip geseme şundan çekmiş..
Di marzio #jahrein gelmesin almayın Roma mourinho Ali koç Fenerbahçe",1 star,0.48733872175216675
Başkan Fenerbahçe’nin efsanelerine sahip çıkmalı onları bir araya getirmeli çünkü yarın öbürgün kulübede bu isimleri yan yana görebiliriz ama tabi önce sonuna kadar Mourinho !!!,5 stars,0.298836350440979
"Elimdeki ismail,veroniquenin rabiotundan iyidir bu kararı kim verdiyse alnından öperim mourinho teknik direktordur ister sen elindekinin kıymetini bil önce",3 stars,0.23526930809020996
"Mourinho şaka yapınca 

Gs kaos yaşayınca ",1 star,0.6690328121185303
"Yiğitler yiğidi!!

Florya ryan kent nicola zalewski Roma Zafer Şahin jahrein iğrenç fofana Ghezzal Adnan Polat Alkol Yusuf yazıcı cenk ergün di marzio angelino jose mourinho hakim ziyech Kırmızı miss turkey ülkü ocakları genel başkanı koskaca Galatasaray yunus kızın",1 star,0.5118693709373474
Dursun başkan bizi bırakmaa,1 star,0.4009484052658081
Bizimkiler bu geseye neler yapacak merakle bekliyoruz,5 stars,0.6776444911956787
Evet mourinho dediğin adam yenildiği maçtan sonra otoparkta hakemle hesaplaşmak için onu beklememiş otoparkta değil mi?,1 star,0.713695764541626
"Devletin başına bela olan tetikçi Özkan

Ryan Kent Savaş Çorlu Hakim Ziyech Erden Timur Zafer Şahin Eşref Fofana İlkin Aydın Cenk Ergün Fatih Altaylı Jose Mourinho Angelino Zalewski Haluk Levent Enes Güran Almayın Diploma Narin Güran DNA'sına Söğüş Cihan Uzay Almasınlar",1 star,0.3397962152957916
Mourinho tazminat alıp siktirip giderse?,1 star,0.4022003710269928
Çok Boşnakları andırmıyor haklısın,1 star,0.5081966519355774
Pardon da Mourinho ya göre mi hakem atanacak bu ligde? Herseye bir itirazınız var madem kendiniz çalın kendiniz oynayın,1 star,0.6690496206283569
"Çünkü siz yerli hocalar amatör ekiple çalışıp gram bilginiz başarınız yok.

Mourinho gibi adam bugün sadece reklamı o kadar para ediyor",1 star,0.5624819397926331
Mourinho zalewski'yi altyapıdan çıkarıp oynatan hocaymış acaba arayıp sen bunları 2-3 gün oyala sonrada reddet kimseyi alamasınlar mı dedi ?  https://x.com/ayg_t80773/status/1832459087251935323/video/1…,1 star,0.5288318991661072
"Leo Duarte: ""Mourinho çok önemli bir teknik direktör, daha önce kariyerinde çok iyi işler başardı. Fener için de özellikle Avrupa'da işlerin iyi gideceğini düşünüyorum. Avrupa'da onları destekleyeceğiz ama Süper Lig'de tabii ki onları geçmeye çalışacağız.""",3 stars,0.2608923017978668
"Adli Tıp açıkladı 

jahrein fofana ryan kent nicola zalewski Yusuf yazıcı cenk ergün di marzio angelino jose mourinho hakim ziyech miss turkey ülkü ocakları genel başkanı koskaca Galatasaray yunus son dakika adnan polat tayfa nihat özçelik ghezzal",1 star,0.4640406668186188
" Teknik Direktör Yılmaz Vural: 

""Mourinho, Fenerbahçe'de 3 senede 45 milyon Euro alacak.  Biz Türk antrenörü olarak 1 milyon Euro istesek, 'Kulübü mü satın alıyorsun' diyorlar.""",1 star,0.46454691886901855
"....
jahrein iğrenç fofana ryan kent nicola zalewski Yusuf yazıcı cenk ergün di marzio angelino jose mourinho hakim ziyech miss turkey ülkü ocakları genel başkanı koskaca Galatasaray yunus son dakika enes güran narin güran adnan polat zafer şahin estetik",1 star,0.3196559250354767
Mourinho fln bir sik yapmistir,1 star,0.3948573172092438
Aynen bakın mutlaka bir kırmızı gelecek arkasından Mourinho’yu atacak,1 star,0.38682785630226135
Yarattığı dilleri bilmeyen tanrı da biraz şey yani,3 stars,0.23208044469356537
"Kusursuz!!!

ryan kent nicola zalewski Yusuf yazıcı cenk ergün di marzio angelino jose mourinho hakim ziyech miss turkey ülkü ocakları genel başkanı koskaca Galatasaray yunus Roma Zafer Şahin son dakika jahrein iğrenç fofana",1 star,0.6823433637619019
Aferin böyle takip edeceksin gizli hayranı olduğun Fenerbahçe'yi ve Mourinho'yu.,1 star,0.3153819739818573
" Vural'dan flaş Mourinho açıklaması...

Türk futbolunun efsane ismi teknik adam Yılmaz Vural Mourinho'yu ve Fenerbahçe'yi yorumladı:

""Türkiye'ye geldiğinizde insan çözmek çok zor. Bence de Mourinho bu sorunu yaşıyor. Defalarca Şampiyonlar Ligi şampiyonu olmuş, Premier Lig'i",1 star,0.5888891816139221
"Ya sen bunlara bakma
Mourinho gecen sezonun ortalarinda kovuldu
Roma, la liga gol kralini aldi 30m vererek.",1 star,0.30478715896606445
"https://x.com/FatihAGor?t=l7d9YYgTVlUWs-XfxN7HYw&s=09…

Zalewski sadece Fenerbahçede oynarım dedi. Sizin hayallerinizin yetmediği yere bizim icratlerimiz yetişir çünkü biz Fenerbahçeyiz. Aklı olan her futbolcu Fenerde Mourinho evrenin parçası olmak ister..",1 star,0.30545538663864136
"Aynen öyle Mourinho maalesef etki altina alamaz. Hakemler aldıkları ve alamadiklaei maca bakarar. İş her zaman ki gibi başkanda ve yönetimde. Bari bu yil masada kaybetmeyelim. #AliKoc 
@acunilicali
 @BurakKizilhan
 @HulusiBelgu
 @Fenerbahce",1 star,0.6832361817359924
" Güvenç Kurtar: Fenerbahçe, Amrabat ile ilgili 20 milyon avroyu sokağa attı. Çok iyi bir orta saha ama kimin yerine oynayacak! Yedek adama 20 milyon avro verir misin?",1 star,0.5089992880821228
İyi oldu hak etti,5 stars,0.45975616574287415
Çengzi istesek şimdi 12 den satarız eeşşek seni,1 star,0.3713877499103546
"Nicola Zalewski, çok değer verdiği eski hocası Mourinho ile geleceği hakkında bir görüşme gerçekleştirdi. Mourinho, ""Gideceğin kulübe iyi karar ver, kulüp senin değerini düşürmemeli, aksine değerine değer katmalı"" dedi. Son durumda, Zalewski Galatasaray'a gelmeyi reddetti.",3 stars,0.34115228056907654
Jose Mourinho hocam canavarları hazırlıyor ,5 stars,0.44668933749198914
Hoca derken Fetullahçı anlamında mı,3 stars,0.272960364818573
"Tesadüf mü? 
Tff nin başındaki insan kılıklı herif fener düşmanı, akape fener düşmanı, Tepedeki fener düşmanı.
En kısa zamanda feneri kıstırıp yarıştan düşürmeye çalışacaklar.
İnadına Halili verdi ve çık verilen görevi yap dendi.
Mourinho yu atabilir bu maçta, bir sonraki maçgs",1 star,0.3402606248855591
"4 3 3 oynatır mourinho 

Livakovic
Mert müldür
Djiku
Cağlar
Oostervolde

Amrabat
Fred
Szmanski

Kostic
İrfancan 
El nesry 

Maximim bal yapmayan arı ",4 stars,0.23242951929569244
sex bağımlısı olmasa avrupanın en iyi sağ kanadı,5 stars,0.3527466654777527
"Bahsettiği kişi Jose mourinho   kendisinde az önce öğrendim. Sanki kendi ceplerinden çıkıyormuş gibi her dakika bizim muhasebeciliğimizi yapmaları  Elimde olsa gözüm kapalı kulübü Josenin üstüne yapardım mesela. Kıskanmayın, çalışın sizede saygı duysunlar.",5 stars,0.3041048049926758
"Hahahahahahahahhahahhs 31.05 Fenerbahçe teknik direktörü İsmail Kartal küçük kardeşim kap bilgilerine dikkat etmezsek
Zaha+İcardi+ziyechin kontratları> mourinho kontratı",1 star,0.5065131187438965
Süper lig o kadar kötü bir lig ki Galatasaray rezil planlamasıyla şampiyon olabilir. Zaten Fenerbahçe dinamiklerini bilen biz alimler fazla dalga geçmeden sessizce takılmalı. Umarım sessiz sedasız Mourinho şampiyon yapar bizi. He zalewski konusu feci zevk veriyor. Yalan yok,1 star,0.6922391653060913
Aklına gelmez bunun mourinho söylemiştir smsmdöfö,1 star,0.45470282435417175
Evlenmeden yazmış yazıcı abim,5 stars,0.29199811816215515
sen mourinho musun,5 stars,0.24351653456687927
Seneye Mourinho hocasının tedrisatina giricek koçum benim,1 star,0.2905963361263275
Mourinho fbye gelmiş Vural Menemen’e gitmiş çok mu?,1 star,0.4497871994972229
Başkan Ali koç olduğu sürece hiç bir şey olmaz geçin bu işleri,1 star,0.25959259271621704
" Sofyan Amrabat, bugün José Mourinho yönetimindeki ilk antrenmanıyla F.Bahçe'de yeni dönemine başladı.",4 stars,0.30883491039276123
The special one diye boşuna demiyoruz,5 stars,0.475220650434494
Şunu,3 stars,0.25671112537384033
İstifa yok destek vermeyin :D,1 star,0.6646208167076111
"Amrabat, Mourinho'yu kahkahaya boğdu!",1 star,0.5793090462684631
GeSeme iyi koyduk ,4 stars,0.3735034465789795
Bu çocuğu parlatan hoca kim  Mourinho bir telefona bakar herşey,1 star,0.36728909611701965
valla zalewski gibi bir oyuncuya şu paraları verıyolar bedava oyuncuyu polonya maçlarında izledim nerdeyse her maç en kötü asist yapıyor sol taraftan topu aldığında inanılmaz drippling atıyor cok hızlı çalım atabiliyor pasları da baya başarılı yaşı gencecik keşke biz alsak,1 star,0.33702805638313293
Gecenin keyif seviyesi inanılmaz,3 stars,0.3904656171798706
"Yılmaz Vural: ""Mourinho, Fenerbahçe'de 3 senede 45 milyon Euro alacak.

Biz Türk antrenörü olarak 1 milyon Euro istesek, 'Kulübü mü satın alıyorsun' diyorlar",1 star,0.568067193031311
7.senesinde Ali Koç transfer yapmayı öğrendi. Her transfer ihtiyaca göre nokta atışı kusursuz bir takım. Bunda Mourinho etkisi büyük Mourinhoyuda Aziz getirdi. Şimdi tek sorun kaldı AKP'yi yenmek,5 stars,0.21851801872253418
"Jose Mourinho, taktik analiz antrenörü Ricardo’yu trollüyor.",1 star,0.2847920060157776
"Mourinho ile Ali Koç akıllarını karıştırdı, bunu bilmek için Derin GSli olmaya gerek yok https://x.com/burhancanterzi/burhancanterzii/status/1834307245972357197…",1 star,0.31385675072669983
Mourinho iki hafta önce Szymanski ile Zalewski’ye haber yollatip seneye alacağını söylemiş. Galatasaray teklif yapmadan önce ki durum bu. Sonra Gs yapınca teklifi Jose yine szymanskiyi çağırıp bunları oyalasın demiş. Jose Mourinho böyle akıl oyunları yapan biri işte…..,1 star,0.442030668258667
"Yılmaz Vural: ""Mourinho, Fenerbahçe'de 3 senede 45 milyon Euro alacak.
Biz Türk antrenörü olarak 1 milyon Euro istesek, 'Kulübü mü satın alıyorsun' diyorlar.""",1 star,0.5327534675598145
Mourinho haftaya bir şey deneyecek sizde ,1 star,0.268940806388855
Mourinho hocam hiç muhatap olmassın ben hallederim demiş,1 star,0.3708643317222595
cengiz 3.1m alıyor dzeko 4.2 alıyor mourinho vergisiyle birlikte 2 yıllık 45m alıyor hepsi dogru kardeşim yani sence biz bu rakamları dogru buluyor muyuz cengizle dzeko bunagını da bize soktular,1 star,0.5297282934188843
Mourinho size hergün ağlatmayı öğretmiş,4 stars,0.25853198766708374
Mourinho geldiğinde eski külüpümden hiç birtane oyuncu istemiyorum demişdi. Gerçekten sadece fiyat artirmak için teklif yapılmış,1 star,0.5574371814727783
"ÖLÜM TEHDİTLERİ SAVURDULAR 

jahrein iğrenç fofana ryan kent nicola zalewski Yusuf yazıcı cenk ergün di marzio angelino jose mourinho hakim ziyech miss turkey ülkü ocakları genel başkanı koskaca Galatasaray yunus son dakika enes güran narin güran adnan polat",1 star,0.5419290065765381
Sakatlığı olmasa bambaşka topçuydu harbi çok severdim o zamanlar,1 star,0.35072988271713257
Bence Araya Mourinho  girmesi gerekiyor. Roma yi arayip fiyatta 50% indirime gitmelerini söyleyip ezeli rakibine yardim etmeli.  Sonucta Kanat oyuncusu olmayan bir gs yi yenmek istemez yenerse de zevk almaz,1 star,0.6613120436668396
"José Mourinho, Fenerbahçe yönetiminin Galatasaray'ı hedef alması yönünde baskı yaptığını ve kulübün başarıya ulaşması için bu teklifi kabul etmek zorunda kaldığını itiraf etti. (esport)",1 star,0.4272151589393616
"SİNSİ BİR YILAN FIRAT DEVELİOĞLU 

jahrein iğrenç fofana ryan kent nicola zalewski Yusuf yazıcı cenk ergün di marzio angelino jose mourinho hakim ziyech miss turkey ülkü ocakları genel başkanı koskaca Galatasaray yunus son dakika enes güran",1 star,0.6267243027687073
"____

iğrenç fofana ryan kent  Yusuf yazıcı cenk ergün di marzio angelino jose mourinho hakim ziyech ülkü ocakları genel başkanı koskaca Galatasaray yunus son dakika enes güran narin güran adnan polat savaş çorlu",1 star,0.4481866955757141
Siz türk hocalar Mourinho musunuz aq,1 star,0.4306517243385315
Bir hafta da Halil Umut Meleri ya da Ali Şansalanı övsün Mourinho:),1 star,0.33142027258872986
Kerem Aktürkoğlunu satıp o paraya Zalewski alma işi ne futbol ne ekonomi bildiklerini gösteriyor dhdhdhhd alın alın hayırlı olsun,1 star,0.6217615008354187
"Bu sene de iyi düşünün. Biri Mourinho da şampiyon yapamazsa daha da seçenek kalmaz mı dedi. Fb her zaman daha güzel yenilir:)
(Çünkü her zaman dahasını dener)

Carlo Ancelotti: “Bu dünyada sadece Fenerbahçe’ye borcum var.”",5 stars,0.2705174386501312
Seviyom seniiiii,5 stars,0.3139699399471283
Tabiki sonuna kadar boğazlar parçalanana kadar oradayız takımın Mourinho arkasındayız  hocam bu takımı bu aşalık sistemi de yıkarak şampi olacak ve kendisi açısından yine bi büyük başarı hikayesi yazacak bizim de yeniden doğuşumuz olacak inanıyorum ,5 stars,0.3777049481868744
Gsye pahalıya aldırıp seneye 15i basıp Mourinho hocamla tekrar buluşturma fikri...,1 star,0.7340427041053772
He amk mourinho’ya göre mi hakem atamaları olacak pezo,1 star,0.4615880250930786
sabuncuk Medina'nın da sözleşme detaylarını açıklar mısın ? Ya da Mourinho ha açıklamıştın pardon sonra kulübün farklı bir kap bildirimi yapmıştı. Bu kadar aşağılık olma ya!,1 star,0.4192730486392975
son 14 günün mourinho çember daraldı. ebenin amcıgı gibi daraldı çember ,1 star,0.6571025252342224
"Adnan Oktar ""Zerre korkum yok""

fofana ryan kent nicola zalewski Yusuf yazıcı cenk ergün di marzio angelino jose mourinho hakim ziyech miss turkey ülkü ocakları genel başkanı koskaca Galatasaray yunus",1 star,0.42954665422439575
"@Kinli_Fener
 demişti zaten ilk bize önermişler hatta roma 14-15 istemiş Mourinho o kadar etmez demiş bizde zaten ondan sonraki gün kostic almıştık",1 star,0.49074509739875793
"Mourinho yerine seni alalım td görevine.
Bakıyorum da futbolu Çok biliyorsun.",5 stars,0.4282738268375397
Kardeş sen ne yapmak istiyon gitsene mourinho seni istemiyo tffye ismin yazılmayacak oynatmayacak seni mourinho senin derdin ne,1 star,0.6025377511978149
"İsmail kartalın Jose Mourinho dan daha iyi bir teknik direktör olduğunu
Anlayacaksın..",3 stars,0.2704848349094391
Ali Koç şaşırttı,5 stars,0.23579621315002441
Bu iş dönüp dolaşıp mourinho hocamızın seneye full 3lüye dönmesiyle bizim mabada girmesin de abi,1 star,0.4874871075153351
Feronun rape dönüp amrabata şarkı yapması lazım acilen şimdi değilse ne zaman..,1 star,0.5600016713142395
Adamın ahını gs mi alıyor sürekli getir götür yapıp jesur mourinho için kovan siz mi,5 stars,0.3176039457321167
Jose Mourinho  bu abi diyeceksiniz,5 stars,0.3315918445587158
hangi takimli olursan ol.. dürüst ol.. ülkeye gelmis en karizma hoca aq,1 star,0.3944312632083893
"Süper Lig'den bir takım dün Zalewski için resmi teklif yaptı ve konuşulan rakamları yükseltti, sonra süreci ilerletmedi, geri çekildi.",2 stars,0.38300877809524536
"mourinho birlikte maç yönetebileceği hakemleri sever. mehmet türkmen’le beraber yönettiler maçı. hakemle oynar sarıyı yerse azaltır. halil umut meler uefa’nın elit kategori hakemi, bunlara izin vermez, maçta mou haklı bir sarı kart görür, devam ederse kırmızı da görür.",1 star,0.5640134215354919
"Tüm aile iftiracı torun Dilara'nın yalanını ifşa etti
-
Enes Güran jahrein iğrenç fofana ryan kent nicola zalewski Yusuf yazıcı cenk ergün di marzio angelino jose mourinho hakim ziyech miss turkey ülkü ocakları genel başkanı koskaca Galatasaray yunus son dakika almasınlar söğüş",1 star,0.30622056126594543
"Adam clde kac maca cikmis, danimarkada neler yapmis. Cift bek oynayabiliyor, bizim bu kahpe gazeteciler surekli ortalik karistiriyor. Bu sene her yerden saldiri var farkinda misiniz? Mourinho ile beraber bu sene son kozlarini oynuyolar. Gs gorunumlu gazetecilere itibar etmeyin!",1 star,0.6360803842544556
Lütfen böyle beceriksizlige devam ,5 stars,0.4171658456325531
"espri anlayışının bulunduğu nokta ve espri türüne bakarsak Mourinho yaşlanmış =( 
ama çok komik espri çünkü o yaptı =(",3 stars,0.284560889005661
Bir sene kadro mühendisliği yaptılar diye havaya girdi gerzolar. Mourinho evreni patladığında göreceğiz onları!,1 star,0.5707888603210449
"Yılmaz Vural:

• Mourinho, Fenerbahçe'de 3 senede 45 milyon Euro alacak. Biz Türk antrenörü olarak 1 milyon Euro istesek, 'Kulübü mü satın alıyorsun' diyorlar.",1 star,0.6005086302757263
Lan lağım çukuru kim lan Mourinho o mu karar veriyor hakemin iyisini kötüsünü,1 star,0.43870627880096436
Boşuna demiyoruz hakemlerle şampiyon oldular diye,1 star,0.5431044101715088
Van Bronckhorst müthiş bir hoca. Mourinho da şampiyonluk yarışından kopmaz.,1 star,0.24501778185367584
"Emre Mol fazla. Ryan Kent alin 
@GalatasaraySK",1 star,0.30053985118865967
Muhtemelen zalewski'ye girin diye mourinho söylemiştir,1 star,0.2421882599592209
Mourinho ile sen bir misin aga ne yaşıyonuz amk senin Avrupa’da çıktığın maç kadar adamın kupası var,5 stars,0.3344718813896179
Bu adama nasıl güvenmeyeceksin,5 stars,0.3742341697216034
"Abi o zaman kırmızı kart vermeye uğraşırlar saha içinde pozisyon ararlar merak etme. Geçen sene kayseride gördük neler olduğunu dikkatle izlemek lazım. Yani mourinho’nun iyi dediği hakemin maç almaması,O.B’un arkadaşı H.U.M’in bizim maça verilmesi çok entersan 
@albandemir",5 stars,0.466150164604187
"Dört şeritli kırmızı, uzun parlament, rayban gözlük ve hafif dökülmüş joleli saçlar",5 stars,0.23473301529884338
"10 yıl şampiyon olamadık ama asla şu durumlara düşmedik. eleştirilen tek argümanımız hep sadece sportif (!) başarısızlığımız oldu. Karşıdaysa son günlerde konuşulan lafların önü arkası kesilmiyor her türlü namussuzluk, omurgasızlık var. 
Bu yüzden İyi ki ama iyi ki Fenerbahçe..",1 star,0.2828560173511505
"KAÇANLAR KİM?

jahrein iğrenç fofana ryan kent nicola zalewski Yusuf yazıcı cenk ergün di marzio angelino jose mourinho hakim ziyech miss turkey ülkü ocakları genel başkanı koskaca Galatasaray yunus son dakika enes güran narin güran adnan polat",1 star,0.5789567232131958
"Mourinho'nun ne dediği hakemlerin umurunda bile olmaz.

Hakemler, mesajları atamalar yoluyla alır.

Galatasaray'ı şampiyon yapmak için göreve gelen İbrahim Hacıosmanoğlu TFF'si de gereken mesajı veriyor hakemlere!

Fenerbahçe yönetimi 1 aydır susarak çok büyük hata yapıyor.",1 star,0.7209731936454773
"Cübbeli Ahmad:

""Burdan herkese sesleniyorum: Çocuklarımıza Arapça öğretelim. Çocuklarımızı Arapça kurslarına gönderelim. Arapça biz Müslümanların ana dilidir. Arapça, cennette konuşulacak dildir.""",1 star,0.31815654039382935
"Alametler devam ediyor!!

ryan kent nicola zalewski Yusuf yazıcı cenk ergün di marzio angelino jose mourinho hakim ziyech miss turkey ülkü ocakları genel başkanı koskaca Galatasaray yunus son dakika jahrein iğrenç fofana Roma Zafer Şahin",1 star,0.6074360609054565
"Şöyle .. o kadar çok hayal kırıklığı oldu ki bu verilen tepkiler çok normal ! 

Ben misal kendi payıma halen endişelerim var, 

Maximin En Neysri ve Amrabat .. 

Umarım Mourinho ‘nun en direk istedikleridir ve büyük katkı yapar .. yedekte kalan tribe girmez .. tek güven Mourinho",1 star,0.4032185971736908
"Hepsi aziz Yıldırım sayesindedir , süreci aziz başkan başlattı  , aday olup mourinho ile anlaştım demeseydi vizyonsuz olarak yine yerimizde sayıyorduk",1 star,0.2631847858428955
"Sadece ekonomik olarak değil.
Sistemin kuklası olmadığı,kimseye bi yerini okşatmadığı içinde teşekkür ediyorum.
Bir gurur Fenerbahçeli olmak.",1 star,0.6073648929595947
Mourinho’nun m sini büyük yaz,1 star,0.23685689270496368
"Ligi kazandığımızda gazete başlığı;
- Mourinho şampiyonluğa Fener oldu..
Avrupa Ligini kazandığımızda gazete başlıkları;
- Avrupa'daki en büyük Türk..
- Mourinho'nun Fenerinden Avrupa'ya ışık..",5 stars,0.30944398045539856
Sizce bizim teklif yapmamıza gerek var mı hocamız Mourinho aq gelme dese yeterli ,3 stars,0.26766687631607056
Yalandna mourinho olaya sokuyorlar yazik yazik ,1 star,0.41817256808280945
olum şu masonu övmeyin amk mourinho Kıl etmiştir bunu kesin,1 star,0.5582998394966125
Dayı adam mourinho amk,5 stars,0.30577799677848816
Gecenin kudurtuculuk seviyesi,4 stars,0.2791248559951782
"Gurme tribuncüler sonuna kadar izler, günlük doz alındı..",1 star,0.35506075620651245
"Mourinho’nun kazandığı kupaları hurdacıya versek aldığımız parayla seni 2 yıl maaşa bağlarız. 
Sen hayırdır ya",1 star,0.6461356282234192
beşiktaş yönetiminin yanında bronkoç vardı mourinho da olur belki diye düşündüm hem fena mı olur reisin Mourinho ile bir fotosu olur,1 star,0.5304449796676636
En son mourinho roma hikayesini biliyoruz. Bizi çok zorlamayın aynısı olmasın demişler gibi algıladık,5 stars,0.41496938467025757
Gesemin küçüklük şaka mı DKZMNDLJDJXJD,1 star,0.3000349700450897
O bilincsiz bir Gaz alma operasyonuydu ,5 stars,0.39881041646003723
Peki yokmu zalewski nin Roma’da kalıp 2025 yazında bedelsiz Fener’e gelmesi ,1 star,0.5112867951393127
Yılmaz Vuralı Fenerbahçe'ye TD yapmak hangi ülkenin ilgisini çeker. Ama Mourinho transferi dünyanın ilgisini Türk futboluna çekebilir. Saygılar hocam.,4 stars,0.224070206284523
Mourinho'nun Rabiot istediğini kimden duydun.,1 star,0.4332524836063385
Bir tane Ryan Kent cekelimmi size ?,1 star,0.3120911121368408
"Takıma kaç kupakaldırttın diye sorarlar Vural hoca… 

Jose Mourinho'nun kariyerinde 2 Şampiyonlar Ligi, 1 UEFA Avrupa Ligi, 1 UEFA Kupası, 1 UEFA Konferans Ligi, 3 Premier Lig, 2 Serie A, 1 La Liga, 2 Portekiz Ligi şampiyonluğu var. ",5 stars,0.3019668161869049
Kaynak: Mourinho’nun şerefi ve namusu ,5 stars,0.35272035002708435
7 atıp gecicez amk rahat bi sizin hocanız jose mourinho amk,1 star,0.5375921130180359
Acımak yok  fet*saraya bam bam bam bam,1 star,0.6337148547172546
Mala anlatir gibi anlatayım hangi hakemin iyi olduğuna morinho mu karar veriyor kendi takımın kollarsa iyi hakem diğerleri kötü yok o onun arkadaşı falan Mourinho mu araştırmış kim kimin arkadaşı başka işi yokmu yoksa birilerimi kulağına fisildamis bunları söyle konuş diye,1 star,0.5906859636306763
Psikolojik üstünlük Mourinho'dur,3 stars,0.25530779361724854
"Mourinho bu hakemi döver
Aha buraya yazıyorum.
Umarım ahlaklı yönetir yoksa dayağı yer",1 star,0.7360992431640625
" Yusuf Kenan Çalık ile Fenerbahçe Özel yayında!

 @YusufKenan_: Mourinho'nun mesajını Okan Buruk değil TFF almış! Halil Umut Meler'i Fenerbahçe'nin ilk maçına atamışlar. Bu sezon böyle bitmez, ben söyleyeyim şimdiden.

İzlemek için: ",1 star,0.4262427091598511
Fenerbahçe isterse Nicola Zalewski de alır kulubunuzude alır ona göre Uğur Karakullukçu,1 star,0.6017318964004517
"Roma söz. son senesi olduğundan oyuncuyu 8/10M€’ya verebilir.

Mourinho ve Szymanski aracı olduğunda, Zalewski FB’de oynamaya ikna olacaktır.

Sol bek derdi kalmaz,
Oosterwolde’yi stopere yazabilirsin,
Kostic’i sol öne atabilirsin,
Üçlüye dönersen sağ ve sol kenarda kullanırsın.",1 star,0.49756696820259094
doğru tahmin ettin. bundan sonra buraların ağası da paşası da mourinho'dur..,1 star,0.3436861038208008
Yılmaz hocam kendini mourinho ile kıyaslama türkiyede kimse kıyaslamasın kbrli’de dahil,5 stars,0.24259710311889648
Yılmaz Vural> Mourinho çöp Mourinho 20 haftada istifa edip tazminatı alıp kacicak yılmaz hocam şampiyon yapardı takımı yapamazsa tüm takımı döverdi,1 star,0.6661044955253601
Gesemin başını almadı kadar keyifli bir şey yok KXMXNÖXNDÖSNDK,1 star,0.5729371309280396
"Online yiyecek içecek siparişlerimiz'de tadına bakabileceğiz.

Yiyeceğin salgıladığı sinyali beynimize yollayacaklarmış.

Hali hazırda evimizin içinde hangi ürüne ihtiyacımız olduğunu,bebeğimiz hangi bezi kullanıyor,hangi şehirlerde hangi ilçelerde insanlar genelde nasıl",1 star,0.5509949922561646
Mourinho'nun Zalewski'yi ikna etme süresi kaç dakika sürer,1 star,0.39371493458747864
Sizin Cengiz Ünder‘de yaptiginiz Orospu Cocukluguydu evet. 9.000.000€ dan 15e cikarttiniz,1 star,0.7153115272521973
Tamamen katılıyorum. 6-7-8 atmak varken neden 5 le sınırlıyoruz kendimizi,1 star,0.484957754611969
"Jose Mourinho:

“Victor Osimhen, harika bir oyuncu... 70-75 M € verme imkanına sahip bir kulüpte olsaydım alırdım. 

Galatasaray ve Süper Lig için harika bir futbolcu. 

Sadece davranış biçimini beğenmiyorum, kendini çok yere atıyor.”

(HT Spor)",1 star,0.3104868531227112
kalıcı gt,5 stars,0.3921620845794678
V60 dan Kolombiya kahvemi yapıp yanına bademli bitter çikolatamı kırıp kırıp yiyip antep fıstığı zulamı çıkartıp maden suyuyla birlikte götüreceğim,1 star,0.5695943832397461
