week,text,sentiment,score
6,Ya seni algıcı herif bu görüntünün basın toplantısı sonrası olduğunu bile bile mourinho dedenin bokunu toplamak için yalan söyleyecek kadar algıcısınız siz mideniz nasıl kaldırıyo la,negative,0.9852655529975891
6,Evet adam haklı. Fenerbahçe için şampiyonluktan çok Galatasarayı mağlup etmek bir başarı. Mourinho Galatasaray büyüklüğüne yakından şahitlik ediyor :),positive,0.9998432397842407
6,"#Milbet  %100 Casino Hoş Geldin Bonusu

Yatırım Özel Bonusları

Kalite ve Güvenin Adresi

Üyelik için:https://bankolink.com/VRYEM

#borsa #bist100 Ali Koç #halkaarz Fenerbahçe Mourinho Rafa Silva iPhone #Benfica #sasa #altın",positive,0.9930406808853149
6,Sorun tek maç falan değil kardeş o mourinho kendini ispat etme bir numara olma için hırs yüklüydü ve evet dünyanın en iyisi de oldu ama futbolda dün yok bu adamın da o zamanki hırsı ve idealleri olduğunu hiç sanmıyorum...,negative,0.955635666847229
6,Mourinho eşşeklik etti,positive,0.9107500314712524
6,Paok kadar bile nasıl oynayamadık be Mourinho baba anlatsana,negative,0.9524106383323669
6,Ya Önder.. Ne anlatıyorsun babacım? Ha yani yönetim gitti prim açıkladı diye Mourinho takım boyunu uzun tutalım saçma sapan değişiklikler yapalım tadic sağ bek oynasın çünkü başkan bizi sinek ikili yaptı diye mi düşünmüş yani? Olay basit ve net. MOURİNHO İŞİNİ CİDDİYE ALMADI.,negative,0.6950591206550598
6,Mourinho o kupaları gidip hangi takımlarla aldı fenerbahçe geçen seneden kötü oynuyor aldırdığı oyuncuları oynatsın once nesiri nerede ne zaman 90 dk oynayacak kostic amrabat irfanı ilk 11 koy artık dzeko tadic 2 ağır adamla olmaz,negative,0.9873921275138855
6,"Çabuk Mourinho, Ali Koç ve Amerika cumhurbaşkanı devreye sokulsun. Şu sarı kart şikesi yetti artık.",negative,0.9974060654640198
6,"Okan Buruk,Devre arası takım konuşmasında, arkadaşlar karşımızda Dünya'nın sayılı hocalarından Mourinho var, ona gücümüzü gösterelim adlı konuşmayı yapmalı",negative,0.7959096431732178
6,hemde 3 tane  Mourinho baba sen ne yaptın,negative,0.6025457382202148
6,Dalga mı geciyosunuz Mourinho iyi teknik direktör(dü) ama Fenerbahçe nin bı sistemi yok rastgele oynuyor oyuncular takım oyunu yok başkan desen ona keza balık baştan kokar başkan değişirse emin ol realdeki Mourinho yu izleriz..,negative,0.9976515173912048
6,"#Pusulabet Yeni Üyelere Özel

 ForumBanko Kodu ile Canlı Destek'te talep edebilirsiniz

Kalite ve Güvenin Adresi

Üyelik için:https://cutt.ly/Gepi7TNW

#borsa #bist100 Ali Koç #halkaarz Fenerbahçe Mourinho Rafa Silva iPhone #Benfica #sasa #altın",positive,0.9953085780143738
6,"Yılmaz Özdil: ""Jose Mourinho denilen adamın kupaları alt alta yazdığımızda 9 sayfa falan tutuyor. Biz 3 haftada adamın futbol bilmediğini anladık. Sekizinci sınıf topçular yorumcu olmuşlar, Mourinho'yu istifaya falan davet ediyorlar""",negative,0.9173291325569153
6,Tüh ya nasıl oldu,negative,0.9641375541687012
6," Fenerbahçe, Jose Mourinho'nun teknik heyetinde yer alan Michele Salzarulo ile yollarını ayırdı. İtalyan antrenör ülkesine dönüyor.",negative,0.5353145599365234
6,Yarın katkı vermezse mourinho -İrfan,negative,0.7109376192092896
6,Acıttı mı Mourinho?,negative,0.9648301005363464
6,"Gör artık !
Bu ateş üfleyerek sönmez..

#Alikocistifa",positive,0.9986842274665833
6,Abi eğer elinde kimin kanıt varsa çıksın açıklasın. şu takım kayrıldı biz ezildik vs. kanıtıyla konuşsun. kanıtlayamıyorsa ağır yaptırımlara maruz kalsın. Evet haksızlıklar oluyor en çokta bizim canımız yandı ancak her başarısızlıkta bu tür gündemlerden sıkıldım. Mourinho sarı,negative,0.926427960395813
6,"Mourinho:  Elestrilcekseniz beni ve oyunculari elestirin, baskanmi cikdi gol atamadi?   
Sosyal medya iyi yinetiyor  - U.Saint-Gillo... https://youtube.com/live/gPRspEEOLO4?si=LOY8nc7iS9xajJ-Z… via 
@YouTube
  @YusufKenan_
  @NihatKahveci8
 @hyena121212",positive,0.9837619662284851
6,"O sene bu senedir.
Ali Y. KOÇ Başkan ve Teknik Adam 
Jose Mourinho öncülüğünde 
bu yıl şampiyon Fenerbahçe olacak. ",positive,0.9268959760665894
6,Sen ne anlatiyorsun ya. Mourinho evreninde mantık yok. Tazminatör Göztepe’ye maçı verdi cincona maçı sattı. İstediğin kadar uğraş adamım ali koç gidecek önce sonra egosunu siktigimin portekizlisi. Ondan sonra analiz cart curr yaparız. İstifa lazım bana. #Alikocistifa,negative,0.9961846470832825
6,Sizce gol atamamızın sebebi nedir?,negative,0.9938737154006958
6,Atatürk olimpiyat stadı bahane olmuştu şimdi transfer dönemi mi Young boys maçında da hakemdi ulan Ali ulan Mourinho bu ezige can suyu oldunuz ya yazıklar olsun ikinize de,negative,0.996461808681488
6,Utanmadan paylasım yapıyorlar gıdın oynayın ali koç forvet acun orta saha genel sekreter stoper mourınho kalecı olsun,negative,0.9718895554542542
6,mourinho yarın maç sonu ağlar,positive,0.687540590763092
6,Jose Mourinho senin sol yumurtalığını yesin.,positive,0.8795492649078369
6,"Mourinho’ya kimse birşey demiyor.

Taraftar, rüya takım deyip yalan söyleyen Looser Ali Koç istifa diyor. Winner başkan istiyoruz. #Alikocistifa #taraftaristifabekliyor",negative,0.9799221754074097
6,"#Bahsegel'de Yatırımınıza 100 Freespin !

%15-5000 TL Sınırsız Yatırım Bonusu

 100 Freespin DenemeBonusu

Üyelik için: https://t.ly/HA5sM

#borsa #bist100 Ali Koç #halkaarz Fenerbahçe Mourinho Rafa Silva iPhone #Benfica #sasa #altın",positive,0.9229033589363098
6,Şu paok young boys kadar düzgün duramadı mourinho nun fb si savunmada.,negative,0.9960305094718933
6,"Okan hocanın evire çevire s.kmesi tatlı gelmişki ağzından düşürmüyor Okan HocayıJose Mourinho basın toplantısına neden katılmadığını açıkladı: 70 dakika bekledim, saygısızlık | Hiçbir zaman kaçmadım - Futbol Haberleri (http://hurriyet.com.tr)",negative,0.7673674821853638
6,Tek güvendiğim kişi şu an mourinho onada kredi bitti bitecek. İnşallah dediğin gibi olur,positive,0.8484417200088501
6,Yaptıkları yüzünden gelmesini istemem ama diger yandan bakıyorum onun gibi yetenekli yerli oyuncu yok mg ligde Mourinho adamı en formda doneminde yedek bıraktı sırf Tadiç'e yer açmak için yoksa Irfan şu aglakbahcede oynayamayacak oyuncu değil fikrim %50/50 nasip...,negative,0.9968603849411011
6,"Mourinho alamazdı oyundan, büyük hoca şu Okan Hoca",positive,0.7128327488899231
6,"Bu sene bunlardan fark yer
Mourinho da respect respect diye special one diye gezer awkunorev

Koltuğundan kalkmaz öteki
Tadic dzeko kaldırmaz mabadını
Szymanski her topu harcar 

ABV

Sizin yüzünüzden uyku uyumadık
Bitirdiniz be
Düşman ele geçirdi
Savaşan yok!",negative,0.9639743566513062
6,"Sn bakanlar mourinho ya da bi ara sorarmısınız lütfen ne kadar maaş alıyormuş, bunların başkanının söylediğiyle kap taki arasında çok fark var ",negative,0.7900253534317017
6,"Mourinho söyle geçmişinden dolayı asla kredisi olmayacak
 hatta kredisi şu an eksilerde! Gesenin oynadığı topu görünce kafamı duvara vuruyorum moruk yüzünden! Bu saatten sonra vasatlığa lüzüm yok! #AliKoçİstifa",negative,0.9627034664154053
6,"@acunilicali
 nun visionu Cenk Tosun, En Nesyri (Guiza2.0) 
Boş boşuna 7 senede 1 kupa kazandı Ali Koç ve yönetimi 
@acunilicali
 @HulusiBelgu
 Mourinho 
@Fenerbahce",negative,0.9908618927001953
6,Yarın da kazanamazsak takım dönülmez bir yere gider ne mourinho ne başkası bu takımı kendine getiremez,negative,0.9256666898727417
6,hoca yok dedigin adamda jose mourinho amk,positive,0.9515672922134399
6,Herifte dzeko hastalığı var bu Mourinho bazen bana pereirayi hatırlatıyor,negative,0.9716783761978149
6,Mourinho yu donunda salladı Okan hocam,positive,0.9297305345535278
6,"#Betixir'den Slot&Canlı Casino'ya Özel

%30 Casino Kayıp Bonusu

100 TL veya 100 FS Deneme bonusu

Üyelik için https://heylink.me/ForumBankoBonus/…

#borsa #bist100 Ali Koç #halkaarz Fenerbahçe Mourinho Rafa Silva iPhone #Benfica #sasa #altın",positive,0.778770923614502
6,Usg etmezse lyon edecek bilbao edecek er yada geç feneri avrupada elek edecekler delik deşik olacaz. Bunlar daha iyi günleriniz. Ne bu ligteki averaj+puan kapanır. Ne de uelde üst tura çıkabiliriz. Ligin şampiyonu zaten belli. Salaktan ztk alırsak oturur kutlarız belki,negative,0.8243592381477356
6,Amk Mourinho’nun olduğu takımda şuna taraftar karar veriyor bu adam ne işe yarıyor görmüyor bunu bunu,negative,0.901172935962677
6,İşte böyle yok ali koç istifa yok mourinho istifa size yakışıyor mu fb vefa takımıdır. Sonuna kadar ali koç ve mourinho… eğer bu istikrar olsun seneye mourinho 200 puan alıp ligde şampiyonlar liginde sizi ilk 3e sokacak,positive,0.9794155359268188
6,"Jose Mourinho: 24 yıllık kariyerimde hiçbir zaman bir basın toplantısından kaçmadım.

Ligde oynamış olduğumuz ilk maçtan itibaren söyledim. Bir basın toplantısı yapmak için 75 dakika beklemenin anlamı yok.",positive,0.9848049283027649
6,Mourinho istememiş mou bana neysriui getirin demiş ,negative,0.7647818922996521
6,"2 mac daha puan kaybetsinler, Mourinho'da kacar.",positive,0.5994901657104492
6,"yalama medya sumudicaya ağzınıza geleni söylüyordunuz sizi adam yerine koymayan buna niye sesiniz çıkmıyorJose Mourinho basın toplantısına neden katılmadığını açıkladı: 70 dakika bekledim, saygısızlık | Hiçbir zaman kaçmadım - Futbol Haberleri (http://hurriyet.com.tr)",negative,0.9733423590660095
6,"Gazetecilere mesaj atıp, Mourinho'ya sipariş soru alıyorlar  Fenerbahçe bitmiş beyler, herşeyiyle bitmiş. Ali Koç devaaaammmmm :))) https://t.co/cSM34s5F28",positive,0.9984861016273499
6,"Dzeko tecrübeli diye sırtımızda taşıyoruz, tamam saygıyı hakediyor da, bizim saygı gibi bir lüxümüz kalmadı artık.Bu yaşta Dzeko oynayabiliyorsa Cenk de oynayabilir.Mourinho hiç güven vermiyor bu arada.",negative,0.9977784752845764
6,"Jose Mourinho: ""Bir maç kaybettik ve anladım ki bu normal bir maç değil. Tepkilerin de katlanarak büyüdüğünü fark ediyorum.''",positive,0.9390286803245544
6,mourinho'nun porto ile ucl kazanması mi yoksa bu galatasaray'a evinde üçlük olup penaltı harici gol atamamasi mi daha büyük mucize sizce?,negative,0.5632992386817932
6,Mourinho isterse topu eve götürsünler 3 puan benim demişti. Kendisi maşallah çuvalla top götürüyor evine ,negative,0.9097945690155029
6,"Osimhem iyi oynuyor ancak çok gol kaçırıyor sanki yanında icardi veya batman olsa daha iyi olacak gibi 

#GSvPAOK #UEL #Galatasaray #osimhen  yunus akgün mertens 
""Ergin Ataman"" Yunan  Galatasaray - PAOK #DevrimÖzkan Tel Aviv ""Jose Mourinho""",negative,0.9972526431083679
6,Kral yarın Union SG sürpriz yapar mı Mourinho'ya? Geçen sefer şansları pek tutmamıştı...,positive,0.8879421353340149
6,Djiku Becao tandemi varken direkt sonuca etki eden hatalarıyla maç vermeye devam eden Çağlar ile mi devam edecek Mourinho hiç adil  değil!  #AliKoçİstifa,negative,0.9943063855171204
6,Hani Mourinho hiç kaybetmezdi o kadar emin konuşmayacaksın,positive,0.7652003169059753
6,Mourinho vizyonu deriz,positive,0.9745055437088013
6,Fenerbahçe'nin Türk oyuncuları Mourinho'nun gözüne giremedi: Sadece İsmail Yüksek düzenli oynuyor,negative,0.9768735766410828
6,Yalnız o değilde FB GS maçında Mourinho'nun şu kombini nedir aq? Ulan derbi oynuyorsun derbi namus maçı benim günlük kombinim bu!,positive,0.9755520224571228
6,Senin ben kanını sikeyim,negative,0.9338943362236023
6,"60 milyona kapanması lazım o zaman,mourinho nesry ve maximin isteyerek yanlış anlamazsan berbat hamleler yaptı bana göre,değindiğin konuda son vuruş.Dzeko geçen senede vuramıyordu,tadic zaten topa vurmuyor.Kalite değil oyun çok geride.",negative,0.9985968470573425
6,"Bu mağlubiyet, takımın motivasyonunu artırabilir ve Mourinho'nun liderliğinde Fenerbahçe'nin sahaya daha disiplinli ve kararlı bir şekilde dönmesi olasıdır. Bu tür zorluklar, büyük başarıların başlangıcı olabilir",positive,0.8100185394287109
6,"Sadece 1-0 mı?

Hansi Flick: “Söyle bana maç 1-0 bitince kaç puan alınıyor? ",negative,0.7716041803359985
6,GT  feneelilerin içine girmiş Alsanım feneeli dehilim,negative,0.5209091305732727
6,Mourinho ya derbinin önemini anlatmamıslar basın toplantısını dinleyin varmı daha ötesi #alikoçistifa,positive,0.8683147430419922
6,Mourinho hoca değil,negative,0.9586267471313477
6,"https://x.com/lkzomanq/status/1839005959001153566?t=7B3gXsSUOdPqhgcvOLJsMQ&s=19…

Btv ye taşı konuyu Mourinho kendine sorulması istenilen soruları sordurtuyor",positive,0.9673179984092712
6,"Bu tip de Mourinho nun sözünü ettiği influencerlerden biri. Dertleri Fenerbahçe değil, para kazanmak. Bunların peşine takılıp influencer şapşalı olmayın.",negative,0.983285129070282
6,"O Sırada Mourinho:
Galatasaray,Paok'tan Çok Gol Attığı İçin Kazandı",positive,0.826068639755249
6,Abi sen neden böylesin ya. Hep bi fener güruhundan icazet alır gibi isimlerle program yapıyorsun. Yayın hayatına mourinho ile başlıyorsun vs. ,negative,0.9241028428077698
6,S.medyayi avucunun içine almış. Onlarca futbolcu varken paylaşılan her 4 fotodan biri mhy. Mhy gönderilecek haberlerine a.yemeniciler kalacak diye ilk defa bir futbolcu icin açıklama paylaştı. Mourinho eğer etki altında olmasa ve dünya çapında hoca ise onu  sahaya çıkarmaz.,negative,0.9792815446853638
6,"Ben zaten hem yönetime gösterdim hem hocaya gösterdim ama en nesyri bizim oyuncumuz yanlış sisteme kurban gidiyolar dzekoyla, mourinho ders aldıysa ona göre sistem yapar artık",negative,0.7662853002548218
6,Geçti senin devrin abim be,positive,0.9778009057044983
6,"Bi tarafta kel eyüp, bi tarafta mourinho. Hayat işte. Mourinho'yu konuşabildiği için şanslı olan biri mourinho'ya sallıyor. Kafa parlıyor heralde önünü göremiyor yazık garibim",positive,0.548973798751831
6,"Mourinho çok büyük hoca. O büyüklüğün gölgesine sığınacak kadar korkakça davranmak Fenerbahçe başkanlık makamına yakışan bir tavır değil. Lütfen çirkinleşmeden,taraftarın aklıyla alay etmeden,aklıselim davranarak istifa ediniz. #Alikocistifa",negative,0.9963212013244629
6,"Ya arkadaşlar ismaili yedik mourinho geldi onu da serhat vb  piçlere meze yapıyorlar zamanında gitmeyin dediler maçlara,  fb 1-0 kazanamaz 4-3 kazanır dediler hep diyorlar ve olan Fenere ve dolaylı bizlere  oluyor sabır yoksa nasıl başarı gelecek?",negative,0.9937811493873596
6,Taraftar ola ki gaza gelip Mourinho istifa demez . Öyle bir hata yapmaz diye düşünüyorum. Gidecek biri varsa yönetim malesef taraftar sonuna kadar haklı sen insanlara öyle sözler vaat verirsen en ufak bir  kayıp da bunlar olacağını biliyordun 6 sene hiçbir başarın yok malesef,negative,0.9061352014541626
6,"Fenerbahçe Avrupa Ligi ilk maçına çıkıyor! İşte Mourinho'nun sahaya süreceği muhtemel 11
https://ahaber.im/g2xxhx_smt",positive,0.970616340637207
6,Kavga etmisler maçtan sonra. Adam'da çekip gitmis. Mourinho yenilgenin sçunu buna yüklemis. Iyi analiz edememis diye ,negative,0.9958727955818176
6,Ya bi sg olum iyice şizofrene bağladın ya elinde ispat olmadan böyle boş beleş konuşma hiç bi şey bilmiyorsan gazeteci bir iki kişiye sor kaç dakika kaldı Okan buruk diye mal mısın nesin ya Okan koridorda iken en başta mourinho gitseydi ya o zaman avel,negative,0.9919480681419373
6,Ali koç & mourinho birlikte el ele Fbden ayrılana kadar çok ilgilenmemek lazım... Bu ikili gitmeden gün yüzü göremeyiz. Körler sağırlar birbirini ağırlar misali oldu bu 2'li.  Yapacak bişey yok,negative,0.9983048439025879
6,Mourinho Kurdu  Ali koç anca parasini verdi,negative,0.9948692321777344
6,İsmail kartalın gitmesini Mourinho'nun gelmesini isteyen sizdiniz,negative,0.8957251310348511
6,Bir laf vardır görünen köy klavuz istemez... Diye 2. Jesus vakası 1. Guiza ve 2. Slimani vakası varken ilk 10 girersek çok iyi hele gs maçının önemi Mourinho ya anlatamayan yönetim ve başkan varken ..,negative,0.9868130087852478
6,Fenerbahçeli oyuncuların ve teknik ekibin tamamının sosyal medya kullanımını bitirmeleri veya Mourinho tarafından yönetilen ekstra bir ekip tarafından işlenmesi gerekiyor. Taraftar gibi görünen göt laleleri yüzünden adamlar oyundan kopacak.,negative,0.9989246726036072
6,Ve artı Mourinho Okan Buruk'u hoca yaptı!,positive,0.9341784715652466
6,"GALATASARAY'DAN PAOK'A BURASI İSTANBUL PAYLAŞIMI 

Mauro Icardi Batshuayi Yunus Akgün Jelert Kaan Akgün Günay Güvenç Galatasaray Paok Beşiktaş Ajax Fenerbahçe Mourinho Osimhen Baba Rahman 3-1 Jacobs Davinson Sanchez Barış Alper Yılmaz",negative,0.9407152533531189
6,Cengize 15 oguza 6 el nesriye 20 verene bak hele hahah Mourinho getirdiler yine agliolar çöp oyuncuları begenip osimhenle bok attığınız için zaten topcudan anlamionuz herşeyi gol sanionuz tüm FB liler böyle acunda aynı anlamionuz adam fazla bu lige üst düzey oynuyo ama eziklik,negative,0.9928485155105591
6,Ali her sezon başı bunu yapıyor sonra yine en büyük zararı o görüyor 6 sene de öğrenemedi,negative,0.9874228239059448
6,Mourinho Amerika'yı yeniden keşfetmekten vazgeçip İsmail hocanın hızlı geçiş hücumları ve 3. bölge dominant set oyunlarına geri döner mi acaba?,negative,0.99366694688797
6,Koca Mourinho dünyada analizci bulamadı sana mı kaldı hocam yapma ,negative,0.9887248873710632
6,Yılmaz sana şu zıkkımı içme diyoruz.Kimse Mourinho’yu istifaya çağırmıyor.#Alikocistafa,negative,0.8832542896270752
6,10k 10k 30k 40k 50k para bana kendimi gwtirmez ama alişle 2-3 gün tatil beni bastan yaratabilirrrr,positive,0.9876230955123901
6,Mourinho'nun oyun felsefesi bizim lig için çok zıt,negative,0.9874629974365234
6,"Ali Koç'tan önce;

 03 Haziran 2024
Jose Mourinho: Taraftar talepkar olmalıdır!

Ali Koç'tan sonra;",positive,0.9420695304870605
6,"O senin suçun değil kardeş, öyle ya da böyle sokacaktık",positive,0.887465238571167
6,Hepsinin tek ortak özelliği var yüzleri yamuk tipleri apaçi gibi,negative,0.9746572375297546
6,Mourinho hocam senin ben aq,negative,0.8057494759559631
6,Lan kes mourinho beğenmiyor ismail savunuyo sg öteye,negative,0.9694361090660095
6,Sebastien Pocognoli'den Mourinho övgüsü,positive,0.9659359455108643
6,"#Trendbet'te Casino & Spor Özel

%100-1000 TL'ye Kadar Risksiz Bonus

 100 TL veya 100 FS Deneme Bonusu

Üyelik için https://heylink.me/ForumBankoBonus/…

#borsa #bist100 Ali Koç #halkaarz Fenerbahçe Mourinho Rafa Silva iPhone #Benfica #sasa #altın",positive,0.9218761324882507
6,Limit diyip diyip duruyorsun ! Aç izle Ali Koç Mourinho’nun iki yıllık maliyeti 40-45 milyon Euro diyor. Aziz Yıldırım kendi ağzıyla İrfan Can’da yalan söylediler diyor. Hala kendinizi sütten çıkma ak kaşık zannediyorsunuz!,negative,0.9962179064750671
6,"Anlattığı maçları sesi kısıp izleme durumuna geldim artık. Sesi çok rahatsız ediyor. Cırlamaktan başka yaptığı bişey yok. 
Yalçın Çetinle kıyasıya kapışır..",negative,0.9990645051002502
6,Stoperlere basmayarak en büyük hatayı yaptı Mourinho.,negative,0.9962375164031982
6,Dzeko ve Nesyri'nin bu yıllık maliyeti 30 milyon euro. TL ile 1 milyar TL. Eski parayla 1 katrilyon. Cenk'e saygım sonsuz ama böyle bişi yaşanacaksa Mourinho ve Ali Koç sabahı görmeden bu kulübü terk etmeli.,negative,0.9902195334434509
6,Mourinho nun savunma futboluyla atamayız kaybedeceğimizi düşünüyorum umarım yanılırım,negative,0.9981239438056946
6,"RUSG maçı basın toplantısında Jose Mourinho:

""Bu sorunun sorulmuş olmasına mutlu oldum. Sorulmasaydı ben açıklamak zorunda kalacaktım. 24 yıllık kariyerimde hiçbir basın toplantısından kaçmadım, gazetecilerin sorularından korkmadım. Ancak bu ilk defa olmuyor. Bir basın",positive,0.9867587685585022
6,"Union 2-1 çakar, Mourinho kaçar, Ali hakemi suçlar, Fb taraftarıda bunu yutar.",negative,0.9791929721832275
6,Adam resmen fb taraftarını aptal yerine koyuyor. Sanki derbilerin ne anlama geldiğimi bilmiyor. Heey gidi Mourinho hey. Eğleniyor adam helal olsun,negative,0.9085966944694519
6,"Yılmaz Özdil: ""Jose Mourinho denilen adamın kupaları alt alta yazdığımızda 9 sayfa falan tutuyor. Biz 3 haftada adamın futbol bilmediğini anladık. Sekizinci sınıf topçular yorumcu olmuşlar, Mourinho'yu istifaya falan davet ediyorlar.""",negative,0.9381173849105835
6,Mourinho ya akıl öğretiyorlar amk,positive,0.992554247379303
6,"Fb Mourinho ile lige devam ettiği sürece her maç sürprize gebedir.. Puan kaybı ihtimali muhtemeldir. Gs ise şu ön alan futbolu ve hücum kalitesi ile rakipsiz. ( İmmobileli ve rafalı Bjk dahil )
Fb ise bu 2'sinden epey uzak hem oyun, hem hücum, HEMDE HOCA KATKISI OLARAK.",negative,0.9096136689186096
6,"Mourinho daha ilk günlerinde dahi ""ben nereye geldim"" demiyorsa bişey bilmiyorum. Herif bişey başaracak olsa bile başaramayacak. Fenerbahçe bitik bir camia artık. Fatiha okunacak duruma geldi. https://t.co/PfYzgf919I",negative,0.995685338973999
6,Bırakın Mourinho güzellemesi yapmayı 10. haftadan sonra burda herkez veryansın yapacak 3 ay oldu geldiği takım hücum organizasyonu ve savunma organizasyonu yapamıyor Ronaldo yok bu takımda.,negative,0.9968364238739014
6,Ulan ayaktaki adam topa varamadan yerden kalkıp top alıyor sizin ben amkya siktirin gidin gsyi tutun yalakalar sizi,negative,0.9940553903579712
6,"Mourinho’ya ve takıma tam destek..

AMA Taraftar, rüya takım deyip yalan söyleyen Looser Ali Koç istifa diyor. Winner başkan istiyoruz. #Alikocistifa #taraftaristifabekliyor",negative,0.8943281173706055
6,"Sana yeni icerik buldum
21 25 Eylül Feneri yenio Paoka domalma Kumpası",negative,0.9959164261817932
6,Kaç kere nesyri izledin aq ya osimhen bile hazır değil nesyri hazır değilse sorumlusu mourinho,positive,0.9160633087158203
6,"Zaten sezon başından beri Mourinho istemedi Mourinho istedi, morinyo veto etti diye medyaya pompalamasindan anlamadın mı.",negative,0.7636454105377197
6,"Mourinho kendi seviyesinde kalsaydı zaten başını alırdınız aslanım, kendisi sizin seviyenize indiği için getirebildiniz
Herifin son 6 senede ilk 5 bitirdiği sezon yok",negative,0.9625231623649597
6,Mourinho görmesin.,negative,0.9913471341133118
6,"Sezon sonu göreceğiz Mourinho’nuzu…
Adamın oynattığı oyun ortada…
Unutmayın: Mezar taşı ile iftihar olmaz.",positive,0.995850682258606
6,Hocam kusura bakmada mağlubiyeti onlara yazan yok biz direkt şampiyonsuz geçen yıllarımızın hesabını verilmeyen sözlerin hesabını soruyoruz bu da 7 yılı kapsıyor sen üstüne alınma senlik bir şey yok oyna devam yani bizim derdimiz çok başka #Alikocistifa #Mourinho #alikocistifa,positive,0.9911603331565857
6,"Okan Buruk: Öz güvenimiz çok yüksek. Dışarıdan fırtınalar kopuyor gibi düşünülüyor ama Florya bundan etkilenmedi. Galatasaray çok büyük bir camia. Transfer dönemi bittiği zaman, bizde çözüm oluyor. Herkes rahatlıyor.",positive,0.9914981722831726
6,Ölüyü dirilttik aynısını jesus ta yaptı yazıklar olsun mourinho mu ismail kartalı gönderdigimize çok pişman olacaz bu çapsız buraya deney yapmaya gelmiş bir kaç maç sonra herkes anlıyacak,negative,0.9974128603935242
6,Adamlar yunus akgunle oynuyor bizde oguz aydın gibi adam var mourinho hocamız adamı burak kapacak yaptı yok abi yok portekizlileri kapıdan sokmuycan içeri,negative,0.9791725277900696
6,Jose Mourinho: 24 yıllık futbol kariyerimde hiçbir zaman basın toplantısından kaçmadım.,positive,0.9901014566421509
6,Yahu ne kompaktı aq. Rize Antep takım mı. Hele Antep tam bunların yaltaklısı. Şu maçta İsmail Kartal olsa hezimete uğratırdı. Hiçbir şekilde gsye çalışmamış bir Mourinho vardı ve Fbye çok iyi çalışmış gs vardı. Sarı kartı olan adamların üstüne bile oynatmadı bile istiye kaybetti,negative,0.9981219172477722
6,Şu 11'i yapmak çok zor olmasa gerek Sayın Mourinho,positive,0.9914065599441528
6,"Fenerbahçe başkanı Ali Koç teknik direktör Jose Mourinho, kaleci Livakovic, Szymanski Tadic Dzeko En Nesyri İsmail Çağlar ve Tüm Fenerbahçeli futbolculara Galatasaray maçlarını seyrettirmek gerekir, belki biraz top oynamayı öğrenir ya da utanırlar. Galatasaray'ı tebrik ediyorum",negative,0.5721429586410522
6,Bala bak aminisikeyim mourinho,positive,0.9950874447822571
6,Mourinho ben bu olana nasıl yenildim diye d övünüyor dur. Gram oyun aklı yok#GSvPAOK,negative,0.9967557787895203
6,"3-1 yenildiğimiz Galatasaray maçında oynadığımız futbolla hiçbir şey kazanamayız!
Ruh gibi sahada dolaşan futbolcular inşallah uyanmışlardır?!
Umarım, bir süre iş’siz kalmış Mourinho futbolu unutmamıştır",negative,0.9611947536468506
6,Şu takımdan 3 yedik öl yerin dibine gir Mourinho...,negative,0.9746137857437134
6,"galatasarayın köy takımını yenmek için ıkınışı ah ulan jose mourinho

#GSvPAOK",negative,0.9325437545776367
6,Mourinho bu takımın hocası değil,negative,0.9175111651420593
6,"Fenerbahçe’nin ne demek olduğunu anlamaya başladım demek. Bak bu bana umut verir. Dünyanın en büyük hocalarından biri, taraftari anlamaya çalışıyor. Mourinho bir adım giderse Fenerbahçe taraftari 2 adim gider.",positive,0.9944313168525696
6,Kaptanım mourinho ağlamasın diye Avrupa da da kart görmeye devam ediyor,negative,0.9930115342140198
6,aslında burada amaç Mourinho yu uyandırmamak. Adamdan çok şey saklıyorlar inanın bana.,negative,0.9872373342514038
6,"Sevgili Ali Koç lütfen istifa falan edeyim deme.
Sevgili Mourinho sende tazminatını alıp kaçma siz bu takımın başında oldukça çok güzel makara dönüyor bütün FB li arkadaşlarımizla güzel dalga geçiyoruz TEŞEKKÜRLER  #TaraftarİstifaBekliyor #Mourinho #alikoçistifa #GalatasaraySK",positive,0.8879259824752808
6,"İstikrar 6sde de var. Transfer sezonunda tabiri caizse sıçtılar. İstediklerini alamadılar. Fakat istikrar var. Bir oyun var ortada. 
Mesela Fb de o istikrar İsmail Kartalla yakalardı fakat 99 puan alan adamı anında gönderdiler. Şimdi bekliyoruz Mourinho 102 puan alırmı diye.",positive,0.8671033382415771
6,Lan 2 gol atamaz bu bunak mourinho'yla yamali kadro yildiz dedikleri fas'in muptezeli,negative,0.9990648627281189
6,Fenerbahçe yarın rezil futbol ile mağlup olur. Yine topu rakibe verir Mourinho. Kitap okuyalım.,negative,0.9961159229278564
6,Olacak iş değil koskoca Mourinho'ya müdhale ediyorlar #alikoçistifa https://t.co/n2pZkE0Dqo,negative,0.8220351934432983
6,"Tadiç ve mourinho versiyonlarını gördüm. Gerçek insanlarsa zeka problemi var, bot hesaplarsa birileri kasten takımı dağıtmaya çalışıyor.",negative,0.9964216947555542
6,"Fenerbahçe’de; Cenk Tosun, İrfan Can Kahveci, Ambrabat ve Becao ilk 11’e dönüyor.",negative,0.7265402674674988
